movieID,title,release_year,overview,tmdbID
824,"Spitfire Grill, The",1996,"""Percy, upon being released from prison, goes to the small town of Gillead, to find a place where she can start over again. She is taken in by Hannah, to help out at her place, the Spitfire Grill. Percy brings change to the small town, stirring resentment and fear in some, and growth in others.""",12632
825,Escape from L.A.,1996,"""This time, a cataclysmic temblor hits Los Angeles, turning it into an island. The president views the quake as a sign from above, expels Los Angeles from the country and makes it a penal colony for those found guilty of moral crimes. When his daughter, part of a resistance movement, steals the control unit for a doomsday weapon, Snake again gets tapped to save the day.""",9098
826,Cyclo,1990,"""Follows a young cyclo (bicycle cab) driver on his poverty-driven descent into criminality in modern-day Ho Chi Minh City. The boy's struggles to scratch out a living for his two sisters and grandfather in the mean streets of the city lead to petty crime on behalf of a mysterious Madame from whom he rents his cyclo.""",282919
827,Basquiat,1996,"""The brief life of Jean Michel Basquiat, a world renowned New York street artist struggling with fame, drugs and his identity.""",124614
828,Tin Cup,1996,"""A washed up golf pro working at a driving range tries to qualify for the US Open in order to win the heart of his succesful rival's girlfriend.""",18975
829,Dingo,1991,"""Young John Anderson is captivated by jazz musician, Billy Cross when he performs on the remote airstrip of his Western Australian outback hometown after his plane is diverted. Years later, now a family man and making a meagre living tracking dingoes and playing trumpet in a local band, John still dreams of joining Billy on trumpet and makes a pilgrimage to Paris.""",11962
830,"Ballad of Narayama, The",1990,"""In Kabuki style, the film tells the story of a remote mountain village where the scarcity of food leads to a voluntary but socially-enforced policy in which relatives carry 70-year-old family members up Narayama mountain to die. Granny Orin is approaching 70, content to embrace her fate. Her widowed son Tatsuhei cannot bear losing his mother, even as she arranges his marriage to a widow his age. Her grandson Kesa, who's girlfriend is pregnant, is selfishly happy to see Orin die. Around them, a family of thieves are dealt with severely, and an old man, past 70, whose son has cast him out, scrounges for food. Will Orin's loving and accepting spirit teach and ennoble her family?""",2925
831,Every Other Weekend,1990,"""Camille, a mercurial C\u00e9sar-winning actress, has seen better times. Estranged from her husband, she's with her children only every other weekend. It's her weekend, but her agent has booked her to MC a Rotary club dinner in Vichy. She takes them with her, and when her husband learns this, he demands to pick them up at once. She bolts in a rented car to the seaside, trying to improve her relations with the children, especially the precocious and distant Vincent. He loves astronomy. A rare meteor shower is due in a few days, so she suggests they go to a plateau in Spain hoping to see it. He agrees, but the relationship remains difficult, and her husband is on their trail.""",28628
832,Mille bolle blu,1993,"""""",3595
833,Crows and Sparrows,1990,"""At a Shanghai apartment, Mr Hou, a Nationalist official, gets ready to move to Taiwan upon the imminent defeat of the KMT during the Civil War. Mrs Hou gives an ultimatum to the rest of the tenants to move out on behalf of her husband, who is the \""owner\"" of the flat and who is now planning to sell it. From the conversations with the rest, we find out that Hou has been a Hanjian during the Sino-Japanese War and that he has since taken over the apartment by force from the old landlord, Mr Kong.  The tenants, including Mr Kong, Mrs Xiao, Little Broadcast (alias Mr Xiao, played by Zhao Dan) and a schoolteacher, Mr Hua, and his wife, initially plan to band together, but circumstances force them to find other ways out. Mr Hua tries to find a place to stay at the KMT-sponsored school he is teaching in. Little Broadcast and Mrs Xiao invest in black market gold. As the situation escalates, Mr Hua gets arrested by KMT agents and his young daughter falls desperately ill.""",9308
834,"Godfather, The",1972,"""Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.""",92381
835,"Maybe, Maybe Not",1990,"""Der Bewegte Mann is a German comedy about a heterosexual man, Axel, who is thrown out of his girlfriends home for cheating and ends up moving in with a gay man. Axel learns the advantages of living with gay men even though they are attracted to him and when his girlfriend wants him back he must make a tough decision.""",18555
836,Supercop,1990,"""A Hong Kong detective teams up with his female Red Chinese counterpart to stop a Chinese drug czar.""",12123
837,Manny & Lo,1996,"""A pregnant teen and her younger sister run away from foster homes and kidnap a woman whom they believe can help with the pregnancy.""",10830
838,"Wife, The",1995,"""Ten years into a marriage, the wife is disappointed by the husband's lack of financial success, meaning she has to work and can't treat herself and the husband finds the wife slovenly and mean-spirited: she neither cooks not cleans particularly well and is generally disagreeable. In turn, he alternately ignores her and treats her as a servant. Neither is particularly happy, not helped by their unsatisfactory lodgers. The husband is easily seduced by an ex-colleague, a widow with a small child who needs some security, and considers leaving his wife.""",3573
839,Small Faces,1996,"""Three teenage brothers, gang-member Bobby, troubled mama's boy Alan and self-assured prankster Lex, reside in a downtrodden section of Glasgow, Scotland, circa 1968. But while Bobby and Alan are beginning to experience the power of raging hormones, the story focuses on Lex, who begins a downward spiral after he accidentally shoots the leader of Bobby's gang. Lex's cockiness and immaturity unfortunately prevent him from understanding the effect his subsequent crimes will have on both himself, and on those around him.""",10546
840,Bound,1996,"""Corky, a tough female ex-convict working on an apartment renovation in a Chicago building, meets a couple living next door, Caesar, a paranoid mobster, and Violet, his seductive girlfriend, who is immediately attracted to her.""",18862
841,Carpool,1996,"""A man with an important business meeting finds himself having to take care of the carpool for the neighborhood school children when his wife gets sick. Stopping to get donuts for the kids, things go even more awry when he finds himself a victim of a robbery. However, the situation only gets worse as a desperate man who had been contemplating a bank robbery robs the robbers and takes the man and the kids hostage in their van as his truck is blocked by an armored car. The thing then proceeds into a comedic chase movie. The father finds his kids don't really respect him and they react better to the robber. The end result is everyone gets a lifestyle change, including the original store owner.""",31417
842,Death in Brunswick,1991,"""A reserved man in need of a job, Carl Fitzgerald finds employment at a Greek restaurant. Upon meeting waitress Sophie, Carl begins dating the attractive woman. Though it seems things are improving for Carl, an unexpected situation leads to the death of Mustafa, a shady coworker, and Carl must figure out how to cover up the incident. Unsure of what to do, Carl enlists the help of his buddy, Dave, to get rid of Mustafa's corpse.""",9431
843,Kansas City,1996,"""Robert Altman's story \u2013 a riff on race, class, and power \u2013 cross-cuts between two kidnappings and a background of corrupt politics and virtuoso jazz music. It all takes place in Kansas City in 1934.""",124619
844,Gone Fishin',1997,"""Two fishing fanatics get in trouble when their fishing boat gets stolen while on a trip.""",297645
845,Lover's Knot,1996,"""A pair of lovers have no idea that their affair is overseen and orchestrated by an angel sent by Cupid to see that they remain together in this romantic comedy.""",48144
846,Vive L'Amour,1990,"""Three lonely young denizens of Taipei unknowingly share an apartment: Mei, a real estate agent who uses it for her sexual affairs; Ah-jung, her current lover; and Hsiao-ang, who's stolen the key and uses the apartment as a retreat.""",46986
847,Shadow of Angels,1990,"""Beautiful, detached, laconic, consumptive Lily Brest is a streetwalker with few clients. She loves her idle boyfriend Raoul who gambles away what little she earns. The town's power broker, called the rich Jew, discovers she is a good listener, so she's soon busy. Raoul imagines grotesque sex scenes between Lily and the Jew; he leaves her for a man. Her parents, a bitter Fascist who is a cabaret singer in drag and her wheelchair-bound mother, offer no refuge. Even though all have a philosophical bent, the other whores reject Lily because she tolerates everyone, including men. She tires of her lonely life and looks for a way out. Even that act serves the local corrupt powers.""",144982
848,Killer: A Journal of Murder,1995,"""Carl Panzram is sent to Leavenworth Prison for burglary. While there, he is brutally beaten by a guard. Neophyte guard Henry Lesser feels sympathy for Panzram, befriends him, and gets him to write his life story. Lesser learns that Panzram's past is much more violent than he thought, but also that he's capable of being a much better person than the rest of the prison staff believes - or so Lesser thinks.""",47907
849,Nothing to Lose,1994,"""A young street fighter seeks revenge against a powerful drug lord who killed his entire family. Using of his many special combat skills, he's about to take down a whole criminal operation, reaching his goal whatever the consequences.""",10061
850,Supercop 2,1990,"""As a crime wave sweeps through Hong Kong, the police call Jessica Yang (Yeoh), a rising star in the ranks, to help stop a notorious gang of thieves! What Jessica doesn't realize is that her boyfriend - recently discharged from the force - is the leader of this ruthless crime ring!""",36266
851,Girls Town,1996,"""Four women, Patti, Emma, Angela, and Nikki are completing their last year of high school. Unfortunately for the group, one of their own, Nikki, unexpectedly commits suicide. The three remaining women, upon finding out that Nikki had been raped before she died, begin to talk to each other about the ways in which they are oppressed by the men in their lives. They begin to fight together, taking revenge on Emma's rapist, Patti's abusive ex-boyfriend, and finally, Nikki's rapist.""",549
852,Bye-Bye,1995,"""In Paris, Isma\u00e9l, a young Tunisian, cares for two brothers, Nouredine, a cripple, and streetwise Mouloud, 14. In haste, Isma\u00e9l and Mouloud go to Marseilles where an uncle lives. Nouredine has died in a fire, and Isma\u00e9l feels guilt on top of grief. Isma\u00e9l becomes friends with Jacky, a white man whose father and brother hate immigrants. Mouloud hangs out with cousin Rhida who breaks Islamic rules and deals hash. Isma\u00e9l decides Mouloud must return to Tunisia, but the boy runs off, becoming an acolyte to Rhida's supplier. Isma\u00e9l and Jacky's Arab girlfriend start an affair, friends betray friends, and the racism gets ugly. Can Isma\u00e9l rescue himself and Mouloud or will life in France crush them?""",10478
853,"Relic, The",1997,"""A homicide detective teams up with an evolutionary biologist to hunt a giant creature that is killing people in a Chicago museum.""",66634
854,"Island of Dr. Moreau, The",1996,"""A shipwrecked sailor stumbles upon a mysterious island and is shocked to discover that a brilliant scientist and his lab assistant have found a way to combine human and animal DNA\u2014with horrific results.""",116690
855,First Kid,1996,"""Some say that to be the leader of a country is one of the loneliest jobs in the world. But being the child of a world leader can be doubly so. Constantly surrounded by security officers, restricted in movements and having almost every waking moment carefully monitored makes normalcy an impossibility. No one knows this better than young Luke Davenport, the son of U.S. President Davenport. He vents his loneliness, frustration and feelings of isolation from family and friends by being a brat to his private Secret Service agent. When the agent snaps from the strain in front of the First Lady, a new agent is assigned to Luke. He turns out to be the enormous Sam Simms, a bit of a rogue who managed to rise through the ranks by sheer determination rather than strict adherence to Secret-Service protocol. At first, Luke tries all his old tricks upon Sam. But instead of getting angry, Sam seems to actually understand.""",213917
856,"Trigger Effect, The",1996,"""A blackout leaves those affected to consider what is necessary, what is legal, and what is questionable, in order to survive in a predatory environment.""",145925
857,Sweet Nothing,1996,"""Angel celebrates the birth of his daughter by taking his first hit of crack cocaine. With the hesitant support of his wife, Monika, he joins a friend of his to deal drugs for a short time--enough time to get out of debt and buy some nice things for the family. Three years later, Angel is still dealing, and has not saved any money, instead spending it on crack. His addiction grows, straining his friendship and his family life, and he gradually loses control.""",100914
858,Bogus,1996,"""Recently orphaned, a young boy is taken in by his godmother who is shocked to realize that she can see the boy's imaginary friend: a flamboyant, French magician named Bogus.""",238
860,Talk of Angels,1998,"""This is the story of a young Irish woman who comes to Spain to escape from the pressures she feels about her impending marriage to a political activist in Ireland. But in Spain in the 1930's, taking a job of governess in a wealthy family, she finds the same kinds of political unrest. In fact, it isn't long before she finds herself attracted to a married man who is similarly involved in the struggle against fascism and Franco. This awakens her to her nature that brings her to such men and resolves for her what she must do about the life she left in Ireland""",159
861,Land Before Time III: The Time of the Great Giving,1995,"""Littlefoot and his young friends Cera, Ducky and Spike are being harassed by a group of older dinosaurs led by Hyp. When a meteorite strikes nearby, it causes a drought. The resulting scarcity of resources creates animosity among the different species in the Great Valley. Littlefoot and his crew resolve to venture forth to find a solution - as does Hyp and his gang. Will the groups learn to cooperate, or will their rivalry destroy them?""",11134
862,1-900,6,"""Sarah, 30, single, well educated, likes art, places a voice ad for phone sex, inviting replies from men under 35, sturdy and sensual. Wilbert, a chubby middle aged architect, leaves a message that he is Thomas, 32 and well formed. A week later, she phones. She likes his voice, he likes her laugh, so once a week she phones him (he's not to know her last name, where she lives, or her number). Portraits emerge of humor and sadness. He presses for details of her life and tells her about his work; she wants these Thursday calls to be fantasy and release, separate from the rest of who she is. The film dramatizes these tensions of lies and truth, connection and distance. Written by""",88224
864,Halloween: The Curse of Michael Myers,1990,"""Six years ago, Michael Myers terrorized the town of Haddonfield, Illinois. He and his niece, Jamie Lloyd, have disappeared. Jamie was kidnapped by a bunch of evil druids who protect Michael Myers. And now, six years later, Jamie has escaped after giving birth to Michael's child. She runs to Haddonfield to get Dr. Loomis to help her again.""",132641
865,Twelfth Night,1996,"""Shakespeare's comedy of gender confusion, in which a girl disguises herself as a man to be near the count she adores, only to be pursued by the woman he loves.""",42758
866,Mother Night,1996,"""An American spy behind the lines during WWII serves as a Nazi propagandist, a role he cannot escape in his future life as he can never reveal his real role in the war.""",9303
867,Liebelei,1933,"""Vienna in the beginning of the twentieth century. Cavalry Lieutenant Fritz Lobheimer is about to end his affair with Baroness Eggerdorff when he meets the young Christine, the daughter of an opera violinist. Baron Eggerdorff however soon hears of his past misfortune...""",23945
868,Venice/Venice,1992,"""An atmospheric coming-of-age story featuring an imaginative young boy named Marek who dreams of escaping an increasingly dangerous Poland on the eve of war for beautiful Venice.""",37820
869,Wild Reeds,1990,"""As the Algerian War draws to a close, a teenager with a girlfriend starts feeling homosexual urges for two of his classmates: a country boy, and a French-Algerian intellectual.""",22479
870,For Whom the Bell Tolls,1943,"""Spain in the 1930s is the place to be for a man of action like Robert Jordan. There is a civil war going on and Jordan\u2014who has joined up on the side that appeals most to idealists of that era\u2014has been given a high-risk assignment up in the mountains. He awaits the right time to blow up a crucial bridge in order to halt the enemy's progress""",9054
871,"Philadelphia Story, The",1940,"""When a rich woman's ex-husband and a tabloid-type reporter turn up just before her planned remarriage, she begins to learn the truth about herself.""",241058
872,Singin' in the Rain,1952,"""In 1927 Hollywood, a silent film production company and cast make a difficult transition to sound.""",11985
873,"American in Paris, An",1951,"""Jerry Mulligan is an exuberant American expatriate in Paris trying to make a reputation as a painter. His friend Adam is a struggling concert pianist who's a long time associate of a famous French singer, Henri Baurel. A lonely society woman, Milo Roberts, takes Jerry under her wing and supports him, but is interested in more than his art.""",10232
874,Funny Face,1957,"""A shy Greenwich Village book clerk is discovered by a fashion photographer and whisked off to Paris where she becomes a reluctant model.""",59569
875,Breakfast at Tiffany's,1961,"""Holly Golightly is an eccentric New York City playgirl determined to marry a Brazilian millionaire. But when young writer Paul Varjak moves into her apartment building, her past threatens to get in their way.""",410921
876,Vertigo,1958,"""A retired San Francisco detective suffering from acrophobia investigates the strange activities of an old friend's wife, all the while becoming dangerously obsessed with her.""",38955
877,Rear Window,1954,"""A wheelchair-bound photographer spies on his neighbors from his apartment window and becomes convinced one of them has committed murder.""",110513
878,It Happened One Night,1934,"""A renegade reporter and a crazy young heiress meet on a bus heading for New York, and end up stuck with each other when the bus leaves them behind at one of the stops.""",114089
879,Gaslight,1944,"""A newlywed fears she's going mad when strange things start happening at the family mansion.""",11015
880,"Gay Divorcee, The",1934,"""Seeking a divorce from her absentee husband, Mimi Glossop travels to an English seaside resort. There she falls in love with dancer Guy Holden, whom she later mistakes for the corespondent her lawyer hired.""",9306
881,North by Northwest,1959,"""Advertising man Roger Thornhill is mistaken for a spy, triggering a deadly cross-country chase.""",12559
882,"Apartment, The",1960,"""Bud Baxter is a minor clerk in a huge New York insurance company, until he discovers a quick way to climb the corporate ladder. He lends out his apartment to the executives as a place to take their mistresses. Although he often has to deal with the aftermath of their visits, one night he's left with a major problem to solve.""",58770
884,Charade,1963,"""After Regina Lampert falls for the dashing Peter Joshua on a skiing holiday in the French Alps, she discovers upon her return to Paris that her husband has been murdered. Soon, she and Peter are giving chase to three of her late husband's World War II cronies, Tex, Scobie and Gideon, who are after a quarter of a million dollars the quartet stole while behind enemy lines. But why does Peter keep changing his name?""",124851
885,Casablanca,1942,"""In Casablanca, Morocco in December 1941, a cynical American expatriate meets a former lover, with unforeseen complications.""",3587
886,"Maltese Falcon, The",1941,"""A private detective takes on a case that involves him with three eccentric criminals, a beautiful liar, and their quest for a priceless statuette.""",10723
887,My Fair Lady,1964,"""A snobbish phonetics professor agrees to a wager that he can take a flower girl and make her presentable in high society.""",56077
888,Sabrina,1954,"""Linus and David Larrabee are the two sons of a very wealthy family. Linus is all work \u2013 busily running the family corporate empire, he has no time for a wife and family. David is all play \u2013 technically he is employed by the family business, but never shows up for work, spends all his time entertaining, and has been married and divorced three times. Meanwhile, Sabrina Fairchild is the young, shy, and awkward daughter of the household chauffeur, who goes away to Paris for two years, and returns to capture David's attention, while falling in love with Linus.""",19004
889,Roman Holiday,1953,"""Overwhelmed by her suffocating schedule, touring European princess Ann takes off for a night while in Rome. When a sedative she took from her doctor kicks in, however, she falls asleep on a park bench and is found by an American reporter, Joe Bradley, who takes her back to his apartment for safety. At work the next morning, Joe finds out Ann's regal identity and bets his editor he can get exclusive interview with her, but romance soon gets in the way.""",101230
890,"Little Princess, The",1939,"""A little girl goes in search of her father who is reported missing by the military during the Second Boer War.""",253632
891,Meet Me in St. Louis,1944,"""In the year before the 1904 St. Louis World's Fair, the four Smith daughters learn lessons of life and love, even as they prepare for a reluctant move to New York.""",10987
892,"Wizard of Oz, The",1939,"""Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.""",44705
893,Gone with the Wind,1939,"""The spoiled daughter of a well-to-do plantation owner is forced to use every means at her disposal to claw her way out of poverty, following Maj. Gen. William Sherman's \""March to the Sea,\u201d during the American Civil War.""",20318
894,My Favorite Year,1982,"""New York City, 1954: Benjy Stone is the junior writer on the top rated variety/comedy show. His idol Alan Swann, an actor with a drinking problem, is to be that week's guest star.""",43596
895,Sunset Blvd.,1990,"""A hack screenwriter writes a screenplay for a former silent film star who has faded into Hollywood obscurity.""",79782
896,Citizen Kane,1941,"""Newspaper magnate, Charles Foster Kane is taken from his mother as a boy and made the ward of a rich industrialist. As a result, every well-meaning, tyrannical or self-destructive move he makes for the rest of his life appears in some way to be a reaction to that deeply wounding event.""",26933
897,2001: A Space Odyssey,1968,"""Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer.""",27854
898,Golden Earrings,1947,"""A British colonel escapes from the Gestapo to the Black Forest and poses as a Gypsy's mate.""",981
899,All About Eve,1950,"""From the moment she glimpses her idol at the stage door, Eve Harrington is determined to take the reins of power away from the great actress Margo Channing. Eve maneuvers her way into Margo's Broadway role, becomes a sensation and even causes turmoil in the lives of Margo's director boyfriend, her playwright and his wife. Only the cynical drama critic sees through Eve, admiring her audacity and perfect pattern of deceit.""",872
900,"Women, The",1939,"""A happily married woman lets her catty friends talk her into divorce when her husband strays.""",2769
901,Rebecca,1940,"""Story of a young woman who marries a fascinating widower only to find out that she must live in the shadow of his former wife, Rebecca, who died mysteriously several years earlier. The young wife must come to grips with the terrible secret of her handsome, cold husband, Max De Winter. She must also deal with the jealous, obsessed Mrs. Danvers, the housekeeper, who will not accept her as the mistress of the house.""",13320
902,Foreign Correspondent,1940,"""The European war was only beginning to erupt across national borders. Johnny Jones, an American crime reporter dispatched by his New York publisher to put a fresh spin on the drowsy dispatches emanating from overseas, has a nose for a good story\u2014which promptly leads him to the crime of fascism and Nazi Germany's designs on European conquest. In attempting to learn more about a seemingly noble peace effort, Jones walks into the middle of an assassination, uncovers a spy ring and\u2014not entirely coincidentally\u2014falls in love.""",164
903,Notorious,1946,"""In order to help bring Nazis to justice, U.S. government agent T.R. Devlin recruits Alicia Huberman, the American daughter of a convicted German war criminal, as a spy. As they begin to fall for one another, Alicia is instructed to win the affections of Alexander Sebastian, a Nazi hiding out in Brazil. When Sebastian becomes serious about his relationship with Alicia, the stakes get higher, and Devlin must watch her slip further undercover.""",426
904,Spellbound,1945,"""When Dr. Anthony Edwardes arrives at a Vermont mental hospital to replace the outgoing hospital director, Dr. Constance Peterson, a psychoanalyst, discovers Edwardes is actually an impostor. The man confesses that the real Dr. Edwardes is dead and fears he may have killed him, but cannot recall anything. Dr. Peterson, however is convinced his impostor is innocent of the man's murder, and joins him on a quest to unravel his amnesia through psychoanalysis.""",567
905,"Affair to Remember, An",1957,"""A couple falls in love and agrees to meet in six months at the Empire State Building - but will it happen?""",3078
906,To Catch a Thief,1955,"""An ex-thief is accused of enacting a new crime spree, so to clear his name he sets off to catch the new thief, who\u2019s imitating his signature style.""",13528
907,Father of the Bride,1950,"""Proud father Stanley Banks remembers the day his daughter, Kay, got married. Starting when she announces her engagement through to the wedding itself, we learn of all the surprises and disasters along the way.""",28288
908,"Band Wagon, The",1953,"""A Broadway artiste turns a faded film star's comeback vehicle into an artsy flop.""",213
909,Ninotchka,1939,"""A stern Russian woman sent to Paris on official business finds herself attracted to a man who represents everything she is supposed to detest.""",284
910,Love in the Afternoon,1957,"""Lovestruck conservatory student Ariane pretends to be just as much a cosmopolitan lover as the worldly mature Frank Flannagan hoping that l\u2019amour will take hold.""",239
911,Gigi,1958,"""A home, a motorcar, servants, the latest fashions: the most eligible and most finicky bachelor in Paris offers them all to Gigi. But she, who's gone from girlish gawkishness to cultured glamour before our eyes, yearns for that wonderful something money can't buy.""",4808
912,"Reluctant Debutante, The",1958,"""Jimmy and Sheila Broadbent, welcome to London Jimmy's 17-year-old daughter, Jane. Jane is from Jimmy's first marriage to an American and has come to visit her father and the step-mother she has never met. While visiting Sheila has the idea of making Jane a debutante, an idea Jane resists. Difficulties range from Jane's apathy to being placed on the marriage block, the determined efforts of Sheila's cousin, Mabel Claremont, to win wealthy David Fenner for her debutante daughter Clarissa, and Jane's attraction to David Parkson, an American drummer who plays in the orchestra at the coming-out balls.""",289
913,"Adventures of Robin Hood, The",1938,"""Robin Hood fights nobly for justice against the evil Sir Guy of Gisbourne while striving to win the hand of the beautiful Maid Marian.""",963
914,"Mark of Zorro, The",1940,"""Around 1820 the son of a California nobleman comes home from Spain to find his native land under a villainous dictatorship. On the one hand he plays the useless fop, while on the other he is the masked avenger Zorro.""",11113
915,Laura,1944,"""A police detective falls in love with the woman whose murder he's investigating.""",6620
916,"Ghost and Mrs. Muir, The",1947,"""In 1900, strong-willed widow Lucy Muir goes to live in Gull Cottage by the British seaside, even though it appears to be haunted. On her very first night she meets the ghost of the crusty former owner, Captain Gregg\u2014and refuses to be scared off. They eventually become friends and allies, after Lucy gets used to the idea of a man's ghost haunting her bedroom.""",804
917,Lost Horizon,1937,"""British diplomat Robert Conway and a small group of civilians crash land in the Himalayas, and are rescued by the people of the mysterious, Eden-like valley of Shangri-la. Protected by the mountains from the world outside, where the clouds of World War II are gathering, Shangri-la provides a seductive escape for the world-weary Conway.""",26531
918,Top Hat,1935,"""Showman Jerry Travers is working for producer Horace Hardwick in London. Jerry demonstrates his new dance steps late one night in Horace's hotel room, much to the annoyance of sleeping Dale Tremont below. She goes upstairs to complain and the two are immediately attracted to each other. Complications arise when Dale mistakes Jerry for Horace.""",909
919,To Be or Not to Be,1942,"""During the Nazi occupation of Poland, an acting troupe becomes embroiled in a Polish soldier's efforts to track down a German spy.""",630
920,My Man Godfrey,1936,"""Fifth Avenue socialite Irene Bullock needs a \""forgotten man\"" to win a scavenger hunt, and no one is more forgotten than Godfrey Park, who resides in a dump by the East River. Irene hires Godfrey as a servant for her riotously unhinged family, to the chagrin of her spoiled sister, Cornelia, who tries her best to get Godfrey fired. As Irene falls for her new butler, Godfrey turns the tables and teaches the frivolous Bullocks a lesson or two.""",770
921,Giant,1956,"""Wealthy rancher Bick Benedict and dirt-poor cowboy Jett Rink both woo Leslie Lynnton, a beautiful young woman from Maryland who is new to Texas. She marries Benedict, but she is shocked by the racial bigotry of the White Texans against the local people of Mexican descent. Rink discovers oil on a small plot of land, and while he uses his vast, new wealth to buy all the land surrounding the Benedict ranch, the Benedict's disagreement over prejudice fuels conflict that runs across generations.""",31044
922,East of Eden,1955,"""In the Salinas Valley in and around World War I, Cal Trask feels he must compete against overwhelming odds with his brother for the love of their father. Cal is frustrated at every turn, from his reaction to the war, how to get ahead in business and in life, and how to relate to his estranged mother.""",599
923,"Thin Man, The",1934,"""A husband and wife detective team takes on the search for a missing inventor and almost get killed for their efforts.""",15
924,His Girl Friday,1940,"""Hildy, the journalist former wife of newspaper editor Walter Burns, visits his office to inform him that she's engaged and will be getting remarried the next day. Walter can't let that happen and frames the fianc\u00e9, Bruce Baldwin, for one thing after another, to keep him temporarily held in prison, while trying to steer Hildy into returning to her old job as his employee.""",62
925,Around the World in 80 Days,1956,"""Based on the famous book by Jules Verne the movie follows Phileas Fogg on his journey around the world. Which has to be completed within 80 days, a very short period for those days.""",121357
926,It's a Wonderful Life,1946,"""A holiday favourite for generations...  George Bailey has spent his entire life giving to the people of Bedford Falls.  All that prevents rich skinflint Mr. Potter from taking over the entire town is George's modest building and loan company.  But on Christmas Eve the business's $8,000 is lost and George's troubles begin.""",705
927,Mr. Smith Goes to Washington,1939,"""Naive and idealistic Jefferson Smith, leader of the Boy Rangers, is appointed to the United States Senate by the puppet governor of his state. He soon discovers, upon going to Washington, many shortcomings of the political process as his earnest goal of a national boys' camp leads to a conflict with the state political boss.""",22490
928,Bringing Up Baby,1938,"""David Huxley is waiting to get a bone he needs for his museum collection. Through a series of strange circumstances, he meets Susan Vance, and the duo have a series of misadventures which include a leopard called Baby.""",223
929,Penny Serenade,1941,"""While listening to a recording of Penny Serenade, Julie Gardiner Adams begins reflecting on her past. She recalls her impulsive marriage to newspaper reporter Roger Adams, which begins on a deliriously happy note but turns out to be fraught with tragedy. Other songs remind her of their courtship, their marriage, their desire for a child, and the joys and sorrows they have shared. A flood of memories come back to her as she ponders on their present problems and how they arose.""",25670
930,"Scarlet Letter, The",1926,"""In Puritan Boston, seamstress Hester Prynne and kindly Reverend Arthur Dimmesdale fall in love. After Dimmesdale must go away for a time to England, he returns to discover that Hester has given birth to their child and is the focus of local censure.""",303
931,Lady of Burlesque,1943,"""After one member of their group is murdered, the performers at a burlesque house must work together to find out who the killer is before they strike again.""",4174
932,Of Human Bondage,1934,"""A young man finds himself attracted to a cold and unfeeling waitress who may ultimately destroy them both.""",8356
933,Angel on My Shoulder,1946,"""The Devil arranges for a deceased gangster to return to Earth as a well-respected judge to make up for his previous life.""",381
934,Little Lord Fauntleroy,1936,"""An American boy turns out to be the heir of a wealthy British earl. He is sent to live with the irritable and unsentimental aristocrat, his grandfather.""",20758
935,They Made Me a Criminal,1990,"""A boxer flees, believing he has committed a murder while he was drunk.""",29376
936,"Inspector General, The",1949,"""An illiterate stooge in a traveling medicine show wanders into a strange town and is picked up on a vagrancy charge. The town's corrupt officials mistake him for the inspector general whom they think is traveling in disguise. Fearing he will discover they've been pocketing tax money, they make several bungled attempts to kill him.""",1859
937,Angel and the Badman,1947,"""Notorious shootist and womanizer Quirt Evans' horse collapses as he passes a Quaker family's home. Quirt has been wounded, and the kindly family takes him in to nurse him back to health against the advice of others. The handsome Evans quickly attracts the affections of their beautiful daughter, Penelope. He develops an affection for the family and their faith, but his troubled past follows him.""",18299
938,"39 Steps, The",1935,"""Richard Hanney has a rude awakening when a glamorous female spy falls into his bed - with a knife in her back. Having a bit of trouble explaining it all to Scotland Yard, he heads for the hills of Scotland to try to clear his name by locating the spy ring known as The 39 Steps.""",17281
939,"Walk in the Sun, A",1945,"""In the 1943 invasion of Italy, one American platoon lands, digs in, then makes its way inland to attempt to take a fortified farmhouse, as tension and casualties mount. Unusually realistic picture of war as long quiet stretches of talk, punctuated by sharp, random bursts of violent action whose relevance to the big picture is often unknown to the soldiers.""",64382
940,"Outlaw, The",1943,"""Newly appointed sheriff Pat Garrett is pleased when his old friend Doc Holliday arrives in Lincoln, New Mexico on the stage. Doc is trailing his stolen horse, and it is discovered in the possession of Billy the Kid. In a surprising turnaround, Billy and Doc become friends. This causes the friendship between Doc and Pat to cool. The odd relationship between Doc and Billy grows stranger when Doc hides Billy at his girl Rio's place after Billy is shot.""",10907
941,Night of the Living Dead,1968,"""A disparate group of individuals takes refuge in an abandoned house when corpses begin to leave the graveyard in search of fresh human bodies to devour. The pragmatic Ben does his best to control the situation, but when the murderous zombies surround the house, the other survivors begin to panic.""",32093
942,"African Queen, The",1951,"""At the start of the First World War, in the middle of Africa\u2019s nowhere, a gin soaked riverboat captain is persuaded by a strong-willed missionary to go down river and face-off a German warship.""",1939
943,Beat the Devil,1953,"""A group of con artists stake their claim on a bogus uranium mine.""",22292
